State,District,Market,Commodity,Modal_Price,dt
Uttar Pradesh,barabanki,Barabanki,Onion,1270.0,2025-05-28
Haryana,mewat,Nuh,Onion,1000.0,2025-05-28
Uttar Pradesh,azamgarh,Azamgarh,Onion,1190.0,2025-05-28
Haryana,yamuna nagar,Mustafabad,Onion,1000.0,2025-05-28
Uttar Pradesh,balrampur,Panchpedwa,Potato,2100.0,2025-05-28
Uttar Pradesh,bulandshahar,Siyana,Potato,830.0,2025-05-28
Punjab,jalandhar,Bilga,Onion,1900.0,2025-05-28
Rajasthan,hanumangarh,Bhadara,Onion,996.0,2025-05-28
Tamil Nadu,krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Potato,4000.0,2025-05-28
Tamil Nadu,virudhunagar,Sathur(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Tamil Nadu,dindigul,Vedasanthur(Uzhavar Sandhai ),Onion,2800.0,2025-05-28
Tamil Nadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Onion,4000.0,2025-05-28
Tamil Nadu,thirunelveli,Palayamkottai(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Uttar Pradesh,muzaffarnagar,Muzzafarnagar,Onion,1200.0,2025-05-28
West Bengal,jalpaiguri,Dhupguri,Onion,1900.0,2025-05-28
West Bengal,kolkata,Bara Bazar (Posta Bazar),Onion,1580.0,2025-05-28
Uttar Pradesh,banda,Banda,Onion,1200.0,2025-05-28
Uttar Pradesh,banda,Atarra,Onion,1225.0,2025-05-28
Madhya Pradesh,neemuch,Neemuch,Onion,852.0,2025-05-28
West Bengal,nadia,Karimpur,Potato,1410.0,2025-05-28
Uttar Pradesh,bulandshahar,Anoop Shahar,Potato,1000.0,2025-05-28
Punjab,fazilka,Jalalabad,Potato,900.0,2025-05-28
Tamil Nadu,villupuram,Tindivanam,Onion,3000.0,2025-05-28
Uttar Pradesh,bijnor,Bijnaur,Onion,1215.0,2025-05-28
Madhya Pradesh,ujjain,Ujjain,Potato,1554.0,2025-05-28
Punjab,kapurthala,Phagwara,Potato,1021.0,2025-05-28
Punjab,hoshiarpur,Garh Shankar(Mahalpur),Potato,800.0,2025-05-28
Rajasthan,bikaner,Bikaner (F&V),Onion,800.0,2025-05-28
Uttar Pradesh,auraiya,Auraiya,Onion,1250.0,2025-05-28
Haryana,rohtak,Meham,Potato,800.0,2025-05-28
Uttar Pradesh,ghazipur,Gazipur,Potato,1185.0,2025-05-28
Uttar Pradesh,ghaziabad,Ghaziabad,Potato,860.0,2025-05-28
Karnataka,davangere,Davangere,Onion,1600.0,2025-05-28
Uttar Pradesh,unnao,Bangarmau,Onion,1140.0,2025-05-28
Uttar Pradesh,bahraich,Bahraich,Onion,1270.0,2025-05-28
Tamil Nadu,ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Bihar,banka,Barahat,Onion,2200.0,2025-05-28
Maharashtra,pune,Pune(Pimpri),Onion,1000.0,2025-05-28
Tamil Nadu,madurai,Thirumangalam(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Maharashtra,ahmednagar,Rahata,Potato,1650.0,2025-05-28
Rajasthan,ganganagar,Sriganganagar (F&V),Potato,1000.0,2025-05-28
Tamil Nadu,nagapattinam,Sirkali(Uzhavar Sandhai ),Potato,4000.0,2025-05-28
Punjab,patiala,Rajpura,Potato,500.0,2025-05-28
Uttar Pradesh,prayagraj,Allahabad,Potato,1230.0,2025-05-28
Tamil Nadu,sivaganga,Tirupatthur(Uzhavar Sandhai ),Potato,5500.0,2025-05-28
Uttar Pradesh,etah,Etah,Potato,1200.0,2025-05-28
Punjab,jalandhar,Phillaur(Apra Mandi),Potato,1500.0,2025-05-28
Madhya Pradesh,ujjain,Badnagar,Onion,200.0,2025-05-28
West Bengal,bankura,Bishnupur(Bankura),Onion,1400.0,2025-05-28
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Onion,1155.0,2025-05-28
Tamil Nadu,madurai,Anna nagar(Uzhavar Sandhai ),Potato,5600.0,2025-05-28
Haryana,bhiwani,Ch. Dadri,Onion,750.0,2025-05-28
West Bengal,nadia,Ranaghat,Potato,1490.0,2025-05-28
Bihar,samastipur,Tajpur,Onion,1500.0,2025-05-28
Uttar Pradesh,jhansi,Chirgaon,Onion,1140.0,2025-05-28
Uttar Pradesh,fatehpur,Bindki,Onion,1230.0,2025-05-28
Uttar Pradesh,bareilly,Bareilly,Onion,1230.0,2025-05-28
Uttar Pradesh,amroha,Amroha,Onion,1200.0,2025-05-28
Tamil Nadu,vellore,Katpadi (Uzhavar Sandhai ),Potato,2800.0,2025-05-28
Tamil Nadu,coimbatore,Pollachi(Uzhavar Sandhai ),Potato,5000.0,2025-05-28
Tamil Nadu,theni,Andipatti(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Tamil Nadu,theni,Periyakulam(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Uttar Pradesh,agra,Achnera,Potato,1180.0,2025-05-28
Maharashtra,pune,Pune(Manjri),Potato,2000.0,2025-05-28
Haryana,yamuna nagar,Chhachrauli,Onion,1000.0,2025-05-28
Tamil Nadu,namakkal,Namakkal(Uzhavar Sandhai ),Onion,2700.0,2025-05-28
Uttar Pradesh,ballia,Rasda,Potato,1230.0,2025-05-28
Maharashtra,satara,Satara,Potato,1750.0,2025-05-28
Punjab,sangrur,Sunam,Potato,500.0,2025-05-28
West Bengal,bankura,Khatra,Potato,1200.0,2025-05-28
Rajasthan,bharatpur,Bayana,Onion,1000.0,2025-05-28
Madhya Pradesh,indore,Mhow(F&V),Onion,1000.0,2025-05-28
Uttar Pradesh,gorakhpur,Gorakhpur,Onion,1250.0,2025-05-28
Punjab,jalandhar,Jalandhar City(Jalandhar),Potato,380.0,2025-05-28
Uttar Pradesh,meerut,Meerut,Onion,1190.0,2025-05-28
Madhya Pradesh,khandwa,Sanawad(F&V),Onion,1800.0,2025-05-28
Tamil Nadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Uttar Pradesh,etawah,Bharthna,Onion,1270.0,2025-05-28
Gujarat,navsari,Navsari,Potato,1600.0,2025-05-28
Tamil Nadu,virudhunagar,Sivakasi(Uzhavar Sandhai ),Potato,2000.0,2025-05-28
Uttar Pradesh,badaun,Wazirganj,Onion,1100.0,2025-05-28
Haryana,rohtak,Rohtak,Potato,500.0,2025-05-28
Uttar Pradesh,bijnor,Chaandpur,Onion,1100.0,2025-05-28
Rajasthan,hanumangarh,Rawatsar,Potato,1000.0,2025-05-28
Uttar Pradesh,bareilly,Bahedi,Onion,1245.0,2025-05-28
Maharashtra,kolhapur,Vadgaonpeth,Onion,1200.0,2025-05-28
Punjab,ludhiana,Sahnewal,Potato,900.0,2025-05-28
West Bengal,nadia,Nadia,Onion,1400.0,2025-05-28
Uttar Pradesh,bulandshahar,Khurja,Potato,1150.0,2025-05-28
Uttar Pradesh,jhansi,Chirgaon,Potato,1230.0,2025-05-28
Uttar Pradesh,agra,Khairagarh,Potato,850.0,2025-05-28
Uttar Pradesh,prayagraj,Ajuha,Potato,1240.0,2025-05-28
Madhya Pradesh,mandsaur,Shamgarh,Onion,665.0,2025-05-28
Rajasthan,churu,Churu,Onion,900.0,2025-05-28
Uttar Pradesh,shravasti,Bhinga,Potato,1270.0,2025-05-28
Punjab,hoshiarpur,GarhShankar (Kotfatuhi),Onion,1000.0,2025-05-28
Tamil Nadu,dharmapuri,Harur(Uzhavar Sandhai ),Potato,3600.0,2025-05-28
Uttar Pradesh,ghaziabad,Hapur,Potato,1150.0,2025-05-28
Gujarat,anand,Khambhat(Veg Yard Khambhat),Potato,1300.0,2025-05-28
Uttar Pradesh,etawah,Jasvantnagar,Potato,1100.0,2025-05-28
Punjab,faridkot,Kotkapura,Potato,900.0,2025-05-28
Maharashtra,nashik,Lasalgaon(Niphad),Onion,1341.0,2025-05-28
Uttar Pradesh,bulandshahar,Sikarpur,Potato,800.0,2025-05-28
Maharashtra,jalgaon,Jalgaon,Potato,1500.0,2025-05-28
Karnataka,shimoga,Shimoga,Potato,2700.0,2025-05-28
West Bengal,north 24 parganas,Habra,Potato,2100.0,2025-05-28
Tamil Nadu,madurai,Chokkikulam(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Uttar Pradesh,saharanpur,Gangoh,Potato,1050.0,2025-05-28
Uttar Pradesh,bulandshahar,Buland Shahr,Onion,1175.0,2025-05-28
Tamil Nadu,erode,Perundurai(Uzhavar Sandhai ),Potato,4500.0,2025-05-28
West Bengal,hooghly,Champadanga,Onion,1400.0,2025-05-28
Tamil Nadu,salem,Attayampatti(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Tamil Nadu,salem,Athur(Uzhavar Sandhai ),Onion,3400.0,2025-05-28
Punjab,gurdaspur,Dinanagar,Onion,2000.0,2025-05-28
Haryana,kaithal,Kaithal,Onion,1100.0,2025-05-28
Uttar Pradesh,agra,Achnera,Onion,1100.0,2025-05-28
Rajasthan,hanumangarh,Sangriya,Potato,1300.0,2025-05-28
Madhya Pradesh,indore,Indore(F&V),Potato,800.0,2025-05-28
Madhya Pradesh,ratlam,Sailana,Onion,800.0,2025-05-28
Uttar Pradesh,prayagraj,Allahabad,Onion,1225.0,2025-05-28
Maharashtra,akola,Akola,Potato,1500.0,2025-05-28
West Bengal,alipurduar,Alipurduar,Onion,1500.0,2025-05-28
Uttar Pradesh,firozabad,Sirsaganj,Potato,1000.0,2025-05-28
Maharashtra,nagpur,Hingna,Potato,2066.0,2025-05-28
Tamil Nadu,vellore,Thirupathur,Potato,3400.0,2025-05-28
Haryana,kurukshetra,Thanesar,Potato,1200.0,2025-05-28
Madhya Pradesh,rajgarh,Sarangpur,Onion,300.0,2025-05-28
Haryana,faridabad,Ballabhgarh,Potato,1300.0,2025-05-28
Tamil Nadu,dindigul,Dindigul(Uzhavar Sandhai ),Potato,5000.0,2025-05-28
Tamil Nadu,the nilgiris,Gudalur(Uzhavar Sandhai ),Onion,2800.0,2025-05-28
Uttar Pradesh,banda,Banda,Potato,1250.0,2025-05-28
Uttar Pradesh,hardoi,Hardoi,Onion,1175.0,2025-05-28
Gujarat,rajkot,Gondal,Onion,950.0,2025-05-28
Uttar Pradesh,fatehpur,Fatehpur,Onion,1205.0,2025-05-28
Uttar Pradesh,firozabad,Firozabad,Onion,1100.0,2025-05-28
Tamil Nadu,vellore,Kahithapattarai(Uzhavar Sandhai ),Potato,3400.0,2025-05-28
Punjab,amritsar,Amritsar(Amritsar Mewa Mandi),Onion,900.0,2025-05-28
West Bengal,birbhum,Rampurhat,Potato,1220.0,2025-05-28
Uttar Pradesh,jaunpur,Jaunpur,Potato,1190.0,2025-05-28
Tamil Nadu,theni,Kambam(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Uttar Pradesh,gonda,Gonda,Onion,1200.0,2025-05-28
Uttar Pradesh,shahjahanpur,Jalalabad,Potato,720.0,2025-05-28
Uttar Pradesh,sambhal,Chandausi,Onion,1200.0,2025-05-28
Haryana,kaithal,Kaithal,Potato,1000.0,2025-05-28
Madhya Pradesh,shajapur,Agar,Onion,500.0,2025-05-28
Tamil Nadu,dindigul,Dindigul(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Maharashtra,nagpur,Hingna,Onion,1733.0,2025-05-28
Punjab,hoshiarpur,Hoshiarpur(Sham Churasi),Potato,150.0,2025-05-28
West Bengal,north 24 parganas,Habra,Onion,1700.0,2025-05-28
Uttar Pradesh,mirzapur,Ahirora,Onion,800.0,2025-05-28
Tamil Nadu,namakkal,Kumarapalayam(Uzhavar Sandhai ),Potato,3500.0,2025-05-28
Tamil Nadu,salem,Mettur(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Punjab,jalandhar,Lohian Khas,Potato,500.0,2025-05-28
Punjab,gurdaspur,Gurdaspur,Onion,1000.0,2025-05-28
Rajasthan,ajmer,Madanganj Kishangarh,Potato,1500.0,2025-05-28
Haryana,gurgaon,Gurgaon,Onion,1000.0,2025-05-28
Uttar Pradesh,sonbhadra,Dudhi,Potato,1100.0,2025-05-28
Tamil Nadu,thanjavur,Thanjavur(Uzhavar Sandhai ),Potato,3600.0,2025-05-28
Tamil Nadu,thiruvarur,Mannargudi I(Uzhavar Sandhai ),Potato,3800.0,2025-05-28
Tamil Nadu,villupuram,Ulundurpettai,Potato,3500.0,2025-05-28
Gujarat,bharuch,Ankleshwar,Potato,1500.0,2025-05-28
Tamil Nadu,coimbatore,Vadavalli(Uzhavar Sandhai ),Potato,5200.0,2025-05-28
Haryana,rohtak,Rohtak,Onion,800.0,2025-05-28
West Bengal,hooghly,Champadanga,Potato,1400.0,2025-05-28
Haryana,yamuna nagar,Chhachrauli,Potato,800.0,2025-05-28
Tamil Nadu,thiruvarur,Muthupettai(Uzhavar Sandhai ),Potato,4000.0,2025-05-28
Tamil Nadu,cuddalore,Chidambaram(Uzhavar Sandhai ),Potato,4000.0,2025-05-28
Tamil Nadu,dindigul,Palani(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Karnataka,chikmagalur,Chikkamagalore,Potato,2137.0,2025-05-28
Tamil Nadu,dharmapuri,Palacode(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Gujarat,bhavnagar,Bhavnagar,Onion,690.0,2025-05-28
Uttar Pradesh,rampur,Rampur,Onion,1220.0,2025-05-28
Uttar Pradesh,unnao,Bangarmau,Potato,1245.0,2025-05-28
Tamil Nadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Haryana,kaithal,Dhand,Potato,1180.0,2025-05-28
Maharashtra,ahmednagar,Rahuri,Potato,1250.0,2025-05-28
Tamil Nadu,namakkal,Rasipuram(Uzhavar Sandhai ),Potato,3500.0,2025-05-28
Haryana,panipat,Madlauda,Potato,600.0,2025-05-28
Uttar Pradesh,badaun,Badayoun,Potato,1115.0,2025-05-28
Bihar,rohtas,Natwar,Potato,900.0,2025-05-28
Uttar Pradesh,ambedkarnagar,Akbarpur,Onion,1150.0,2025-05-28
Maharashtra,nashik,Dindori(Vani),Onion,1450.0,2025-05-28
Tamil Nadu,coimbatore,RSPuram(Uzhavar Sandhai ),Onion,2300.0,2025-05-28
Haryana,rohtak,Sampla,Potato,1000.0,2025-05-28
Maharashtra,mumbai,Vashi New Mumbai,Onion,1250.0,2025-05-28
Tamil Nadu,salem,Attayampatti(Uzhavar Sandhai ),Potato,3800.0,2025-05-28
West Bengal,jalpaiguri,Moynaguri,Potato,1235.0,2025-05-28
Tamil Nadu,salem,Athur(Uzhavar Sandhai ),Potato,3800.0,2025-05-28
Haryana,kurukshetra,Pipli,Onion,885.0,2025-05-28
Uttar Pradesh,ballia,Ballia,Onion,1170.0,2025-05-28
Haryana,faridabad,Ballabhgarh,Onion,1000.0,2025-05-28
Uttar Pradesh,aligarh,Aligarh,Onion,1270.0,2025-05-28
Tamil Nadu,salem,Sooramangalam(Uzhavar Sandhai ),Potato,6600.0,2025-05-28
Uttar Pradesh,bahraich,Bahraich,Potato,1275.0,2025-05-28
Tamil Nadu,coimbatore,RSPuram(Uzhavar Sandhai ),Potato,5200.0,2025-05-28
Uttar Pradesh,jaunpur,Mugrabaadshahpur,Potato,1190.0,2025-05-28
West Bengal,bankura,Indus(Bankura Sadar),Potato,1250.0,2025-05-28
Bihar,sheohar,Sheohar,Potato,2000.0,2025-05-28
Uttar Pradesh,shahjahanpur,Puwaha,Potato,1100.0,2025-05-28
Uttar Pradesh,lalitpur,Lalitpur,Onion,1280.0,2025-05-28
Madhya Pradesh,ratlam,A lot,Onion,150.0,2025-05-28
Uttar Pradesh,prayagraj,Ajuha,Onion,1230.0,2025-05-28
Tamil Nadu,krishnagiri,Denkanikottai(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Haryana,karnal,"New Grain Market(main), Karnal",Onion,1200.0,2025-05-28
Uttar Pradesh,rampur,Milak,Potato,1140.0,2025-05-28
Uttar Pradesh,banda,Atarra,Potato,1245.0,2025-05-28
Uttar Pradesh,badaun,Shahaswan,Potato,1100.0,2025-05-28
Uttar Pradesh,chandauli,Chandoli,Potato,1160.0,2025-05-28
Uttar Pradesh,aligarh,Charra,Onion,1650.0,2025-05-28
Maharashtra,sholapur,Akluj,Potato,2000.0,2025-05-28
Tamil Nadu,theni,Theni(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Tamil Nadu,namakkal,Mohanur(Uzhavar Sandhai ),Potato,3500.0,2025-05-28
Haryana,yamuna nagar,Yamuna Nagar,Potato,600.0,2025-05-28
Madhya Pradesh,morena,Ambaha,Potato,825.0,2025-05-28
Uttar Pradesh,jhansi,Moth,Potato,1250.0,2025-05-28
Maharashtra,amarawati,Amrawati(Frui & Veg. Market),Potato,1400.0,2025-05-28
Haryana,palwal,Hassanpur,Onion,1200.0,2025-05-28
Tamil Nadu,namakkal,Paramathivelur(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Tamil Nadu,salem,Thammampatti (Uzhavar Sandhai ),Potato,3800.0,2025-05-28
Haryana,faridabad,"New Grain Market , Faridabad",Potato,1100.0,2025-05-28
Haryana,karnal,"New Grain Market(main), Karnal",Potato,1100.0,2025-05-28
Uttar Pradesh,sambhal,Sambhal,Onion,1400.0,2025-05-28
Uttar Pradesh,maharajganj,Gadaura,Onion,1300.0,2025-05-28
Uttar Pradesh,saharanpur,Gangoh,Onion,1020.0,2025-05-28
Tamil Nadu,thanjavur,Papanasam(Uzhavar Sandhai ),Onion,3600.0,2025-05-28
Tamil Nadu,the nilgiris,Coonoor(Uzhavar Sandhai ),Potato,5500.0,2025-05-28
Tamil Nadu,virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Potato,3400.0,2025-05-28
Rajasthan,rajsamand,Rajsamand,Potato,800.0,2025-05-28
Tamil Nadu,theni,Devaram(Uzhavar Sandhai ),Onion,2500.0,2025-05-28
Haryana,kurukshetra,Ladwa,Potato,1000.0,2025-05-28
Madhya Pradesh,gwalior,Lashkar(F&V),Potato,1400.0,2025-05-28
Tamil Nadu,nagapattinam,Nagapattinam(Uzhavar Sandhai ),Potato,4500.0,2025-05-28
Maharashtra,kolhapur,Kolhapur,Onion,1500.0,2025-05-28
Tamil Nadu,virudhunagar,Kariyapatti(Uzhavar Sandhai ),Potato,6000.0,2025-05-28
Tamil Nadu,namakkal,Namakkal(Uzhavar Sandhai ),Potato,3400.0,2025-05-28
Madhya Pradesh,bhopal,Bhopal(F&V),Potato,600.0,2025-05-28
Gujarat,rajkot,Rajkot(Veg.Sub Yard),Potato,1325.0,2025-05-28
Maharashtra,nashik,Pimpalgaon Baswant(Saykheda),Onion,1125.0,2025-05-28
West Bengal,nadia,Bethuadahari,Potato,1460.0,2025-05-28
Andhra Pradesh,hyderabad,Mahboob Manison,Potato,1550.0,2025-05-28
Punjab,sangrur,Ahmedgarh,Onion,1400.0,2025-05-28
Gujarat,porbandar,Porbandar,Onion,750.0,2025-05-28
Uttar Pradesh,hardoi,Madhoganj,Potato,1250.0,2025-05-28
Punjab,patiala,Samana,Potato,1300.0,2025-05-28
Tamil Nadu,sivaganga,Karaikudi(Uzhavar Sandhai ),Potato,5500.0,2025-05-28
Madhya Pradesh,jabalpur,Jabalpur(F&V),Potato,1300.0,2025-05-28
Haryana,jind,Safidon,Potato,1000.0,2025-05-28
Madhya Pradesh,bhopal,Bhopal(F&V),Onion,700.0,2025-05-28
Punjab,moga,Nihal Singh Wala,Potato,1000.0,2025-05-28
Tamil Nadu,virudhunagar,Aruppukottai(Uzhavar Sandhai ),Potato,4000.0,2025-05-28
Punjab,sangrur,Sunam,Onion,1200.0,2025-05-28
Uttar Pradesh,bijnor,Bijnaur,Potato,1150.0,2025-05-28
Tamil Nadu,coimbatore,Mettupalayam(Uzhavar Sandhai ),Potato,5000.0,2025-05-28
Gujarat,ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,700.0,2025-05-28
West Bengal,north 24 parganas,Barasat,Potato,1500.0,2025-05-28
Gujarat,navsari,Bilimora,Onion,1300.0,2025-05-28
Uttar Pradesh,chandauli,Chandoli,Onion,1140.0,2025-05-28
Uttar Pradesh,mainpuri,Ghiraur,Potato,1165.0,2025-05-28
Haryana,kurukshetra,Shahabad,Onion,855.0,2025-05-28
Uttar Pradesh,gonda,Gonda,Potato,1250.0,2025-05-28
Uttar Pradesh,bareilly,Anwala,Onion,1100.0,2025-05-28
Uttar Pradesh,jhansi,Gurusarai,Onion,1000.0,2025-05-28
Rajasthan,baran,Baran,Potato,700.0,2025-05-28
Tamil Nadu,theni,Andipatti(Uzhavar Sandhai ),Onion,2600.0,2025-05-28
Uttar Pradesh,auraiya,Achalda,Onion,1240.0,2025-05-28
Uttar Pradesh,varanasi,Varanasi(F&V),Potato,1150.0,2025-05-28
Gujarat,dahod,Dahod(Veg. Market),Potato,1400.0,2025-05-28
Punjab,patiala,Ghanaur,Onion,1000.0,2025-05-28
Tamil Nadu,thiruvarur,Tiruvarur(Uzhavar Sandhai ),Potato,3400.0,2025-05-28
West Bengal,puruliya,Balarampur,Potato,1700.0,2025-05-28
Uttar Pradesh,bulandshahar,Gulavati,Onion,1500.0,2025-05-28
Uttar Pradesh,saharanpur,Rampurmaniharan,Potato,1000.0,2025-05-28
Uttar Pradesh,sitapur,Hargaon (Laharpur),Potato,900.0,2025-05-28
Uttar Pradesh,etah,Etah,Onion,1275.0,2025-05-28
Gujarat,surat,Surat,Onion,1100.0,2025-05-28
Tamil Nadu,salem,Hasthampatti(Uzhavar Sandhai ),Potato,6600.0,2025-05-28
Andhra Pradesh,hyderabad,Gudimalkapur,Potato,1500.0,2025-05-28
Tamil Nadu,vellore,Gudiyatham(Uzhavar Sandhai ),Onion,2600.0,2025-05-28
Andhra Pradesh,hyderabad,Bowenpally,Onion,1400.0,2025-05-28
Tamil Nadu,krishnagiri,Avallapalli(Uzhavar Sandhai ),Potato,3000.0,2025-05-28
Maharashtra,nashik,Devala,Onion,1400.0,2025-05-28
Maharashtra,nagpur,Ramtek,Potato,1900.0,2025-05-28
Haryana,rewari,Kosli,Potato,1000.0,2025-05-28
Uttar Pradesh,amroha,Dhanaura,Potato,900.0,2025-05-28
Uttar Pradesh,badaun,Visoli,Potato,750.0,2025-05-28
Uttar Pradesh,maharajganj,Anandnagar,Onion,1300.0,2025-05-28
Bihar,kishanganj,Bahadurganj,Potato,2100.0,2025-05-28
Haryana,kurukshetra,Pehowa,Potato,900.0,2025-05-28
Haryana,panchkula,Raipur Rai,Potato,700.0,2025-05-28
Uttar Pradesh,hardoi,Sandila,Onion,1170.0,2025-05-28
Uttar Pradesh,mainpuri,Ghiraur,Onion,1125.0,2025-05-28
Uttar Pradesh,shahjahanpur,Puwaha,Onion,1050.0,2025-05-28
West Bengal,jalpaiguri,Belacoba,Onion,1950.0,2025-05-28
Tamil Nadu,kancheepuram,Kancheepuram(Uzhavar Sandhai ),Potato,3500.0,2025-05-28
Punjab,jalandhar,Jalandhar City(Jalandhar),Onion,1000.0,2025-05-28
Maharashtra,amarawati,Amrawati(Frui & Veg. Market),Onion,800.0,2025-05-28
Uttar Pradesh,firozabad,Tundla,Potato,1200.0,2025-05-28
West Bengal,howrah,Ramkrishanpur(Howrah),Potato,1560.0,2025-05-28
Maharashtra,pune,Pune(Khadiki),Onion,1200.0,2025-05-28
Rajasthan,ajmer,Ajmer(F&V),Onion,1200.0,2025-05-28
Tamil Nadu,dharmapuri,AJattihalli(Uzhavar Sandhai ),Onion,2600.0,2025-05-28
Gujarat,kheda,Kapadvanj,Potato,1200.0,2025-05-28
Uttar Pradesh,badaun,Ujhani,Potato,1020.0,2025-05-28
Uttar Pradesh,ghaziabad,Ghaziabad,Onion,980.0,2025-05-28
West Bengal,puruliya,Purulia,Onion,1800.0,2025-05-28
Uttar Pradesh,ghazipur,Gazipur,Onion,1140.0,2025-05-28
Punjab,patiala,Patran,Potato,690.0,2025-05-28
Karnataka,davangere,Davangere,Potato,2300.0,2025-05-28
Tamil Nadu,erode,Perundurai(Uzhavar Sandhai ),Onion,2400.0,2025-05-28
West Bengal,birbhum,Rampurhat,Rice,3450.0,2025-05-28
Uttar Pradesh,balrampur,Tulsipur,Rice,3130.0,2025-05-28
Uttar Pradesh,ballia,Rasda,Rice,3290.0,2025-05-28
Uttar Pradesh,balrampur,Balrampur,Rice,3200.0,2025-05-28
Tamil Nadu,karur,Velayuthampalayam(Uzhavar Sandhai ),Onion,2800.0,2025-05-28
Uttar Pradesh,bulandshahar,Buland Shahr,Rice,3245.0,2025-05-28
Uttar Pradesh,unnao,Purwa,Potato,1240.0,2025-05-28
Punjab,gurdaspur,F.G.Churian,Onion,1400.0,2025-05-28
Uttar Pradesh,saharanpur,Saharanpur,Rice,3380.0,2025-05-28
Bihar,khagaria,Mansi Mandi,Onion,2100.0,2025-05-28
Haryana,kaithal,Pundri,Onion,1300.0,2025-05-28
West Bengal,howrah,Uluberia,Potato,1560.0,2025-05-28
Uttar Pradesh,varanasi,Varanasi(F&V),Onion,1165.0,2025-05-28
Haryana,rewari,Rewari,Onion,1300.0,2025-05-28
Rajasthan,sikar,Sikar,Onion,550.0,2025-05-28
West Bengal,murshidabad,Jangipur,Rice,3925.0,2025-05-28
Maharashtra,ahmednagar,Kopargaon,Onion,1175.0,2025-05-28
Tamil Nadu,virudhunagar,Rajapalayam(Uzhavar Sandhai ),Onion,3000.0,2025-05-28
Haryana,rewari,Rewari,Potato,1400.0,2025-05-28
Punjab,kapurthala,Phagwara,Onion,1024.0,2025-05-28
Maharashtra,sangli,Sangli,Rice,6750.0,2025-05-28
West Bengal,birbhum,Birbhum,Rice,3500.0,2025-05-28
Madhya Pradesh,rewa,Rewa(F&V),Potato,800.0,2025-05-28
Tamil Nadu,coimbatore,Sundarapuram(Uzhavar Sandhai ),Onion,2400.0,2025-05-28
Maharashtra,nashik,Pimpalgaon,Onion,1500.0,2025-05-28
Tamil Nadu,erode,Gobichettipalayam(Uzhavar Sandhai ),Onion,2600.0,2025-05-28
Karnataka,tumkur,Tumkur,Potato,2800.0,2025-05-28
Maharashtra,raigad,Alibagh,Rice,2600.0,2025-05-28
Haryana,panchkula,Raipur Rai,Onion,1800.0,2025-05-28
Uttar Pradesh,etawah,Etawah,Onion,1250.0,2025-05-28
Tamil Nadu,karur,Kulithalai(Uzhavar Sandhai ),Onion,2600.0,2025-05-28
Uttar Pradesh,badaun,Badayoun,Rice,3350.0,2025-05-28
Tamil Nadu,virudhunagar,Virudhunagar(Uzhavar Sandhai ),Potato,4700.0,2025-05-28
Uttar Pradesh,maharajganj,Nautnava,Potato,950.0,2025-05-28
Tamil Nadu,virudhunagar,Virudhunagar(Uzhavar Sandhai ),Onion,3300.0,2025-05-28
Haryana,kurukshetra,Ladwa,Onion,1500.0,2025-05-28
Uttar Pradesh,chandauli,Chandoli,Rice,3360.0,2025-05-28
Uttar Pradesh,ballia,Rasda,Onion,1190.0,2025-05-28
Uttar Pradesh,rampur,Milak,Rice,3260.0,2025-05-28
Maharashtra,sholapur,Laxmi Sopan Agriculture Produce Marketing Co Ltd,Onion,1200.0,2025-05-28
Bihar,madhubani,Jainagar,Onion,2400.0,2025-05-28
Gujarat,dahod,Dahod(Veg. Market),Onion,1200.0,2025-05-28
Uttar Pradesh,unnao,Purwa,Onion,1135.0,2025-05-28
Maharashtra,sholapur,Solapur,Rice,3795.0,2025-05-28
Uttar Pradesh,mathura,Kosikalan,Onion,1100.0,2025-05-28
Tamil Nadu,thiruvarur,Tiruvarur(Uzhavar Sandhai ),Onion,5000.0,2025-05-28
Punjab,amritsar,Rayya,Potato,1000.0,2025-05-28
Haryana,yamuna nagar,Radaur,Potato,900.0,2025-05-28
